Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax,Total_Sales,Date,Time,Payment_Type,cogs,gross_margin_percentage,gross_income,Rating,Time_of_Day,Day_Name,Month_Name
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.860000610351563,2,5.9860000610351563,125.70600128173828,2019-01-13,14:55:00.0000000,Ewallet,119.72000122070313,4.7619047164916992,5.9860000610351563,6.6999998092651367,Afternoon,Sunday,January
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.360000610351563,10,27.180000305175781,570.780029296875,2019-02-07,11:28:00.0000000,Credit card,543.5999755859375,4.7619047164916992,27.180000305175781,6.0999999046325684,Morning,Thursday,February
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.089996337890625,9,44.140499114990234,926.95050048828125,2019-02-17,19:41:00.0000000,Cash,882.80999755859375,4.7619047164916992,44.140499114990234,9.3000001907348633,Evening,Sunday,February
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.430000305175781,6,7.629000186920166,160.20899963378906,2019-02-12,19:01:00.0000000,Ewallet,152.58000183105469,4.7619047164916992,7.629000186920166,7,Evening,Tuesday,February
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.680000305175781,8,34.672000885009766,728.11199951171875,2019-01-24,18:04:00.0000000,Credit card,693.44000244140625,4.7619047164916992,34.672000885009766,7.1999998092651367,Evening,Thursday,January
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.950000762939453,10,11.475000381469727,240.97500610351563,2019-02-06,19:20:00.0000000,Ewallet,229.5,4.7619047164916992,11.475000381469727,8.1999998092651367,Evening,Wednesday,February
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.309999465942383,9,7.3394999504089355,154.12950134277344,2019-03-26,10:31:00.0000000,Ewallet,146.78999328613281,4.7619047164916992,7.3394999504089355,8.3999996185302734,Morning,Tuesday,March
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.319999694824219,5,7.0799999237060547,148.67999267578125,2019-03-11,13:28:00.0000000,Ewallet,141.60000610351563,4.7619047164916992,7.0799999237060547,6.1999998092651367,Afternoon,Monday,March
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.670000076293945,7,5.8344998359680176,122.52449798583984,2019-02-07,11:36:00.0000000,Ewallet,116.69000244140625,4.7619047164916992,5.8344998359680176,7.4000000953674316,Morning,Thursday,February
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.959999084472656,1,3.6979999542236328,77.657997131347656,2019-01-05,11:32:00.0000000,Credit card,73.959999084472656,4.7619047164916992,3.6979999542236328,5,Morning,Saturday,January
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94000244140625,1,4.8969998359680176,102.83699798583984,2019-03-07,11:44:00.0000000,Ewallet,97.94000244140625,4.7619047164916992,4.8969998359680176,6.9000000953674316,Morning,Thursday,March
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.050003051757813,4,14.609999656677246,306.80999755859375,2019-02-25,17:16:00.0000000,Credit card,292.20001220703125,4.7619047164916992,14.609999656677246,4.9000000953674316,Evening,Monday,February
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.480003356933594,6,26.243999481201172,551.1240234375,2019-02-01,18:43:00.0000000,Ewallet,524.8800048828125,4.7619047164916992,26.243999481201172,5.0999999046325684,Evening,Friday,February
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.680000305175781,3,4.6020002365112305,96.641998291015625,2019-01-22,11:00:00.0000000,Ewallet,92.040000915527344,4.7619047164916992,4.6020002365112305,9.1000003814697266,Morning,Tuesday,January
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.879997253417969,1,3.7939999103546143,79.674003601074219,2019-01-03,10:30:00.0000000,Credit card,75.879997253417969,4.7619047164916992,3.7939999103546143,7.0999999046325684,Morning,Thursday,January
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.180000305175781,4,4.0359997749328613,84.755996704101563,2019-02-13,12:14:00.0000000,Credit card,80.720001220703125,4.7619047164916992,4.0359997749328613,5,Afternoon,Wednesday,February
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.770000457763672,6,5.6310000419616699,118.25099945068359,2019-01-28,16:43:00.0000000,Credit card,112.62000274658203,4.7619047164916992,5.6310000419616699,5.5,Evening,Monday,January
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.199996948242188,1,3.559999942779541,74.760002136230469,2019-01-05,20:40:00.0000000,Credit card,71.199996948242188,4.7619047164916992,3.559999942779541,9.1999998092651367,Evening,Saturday,January
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.810001373291016,4,7.7620000839233398,163.00199890136719,2019-03-19,13:40:00.0000000,Ewallet,155.24000549316406,4.7619047164916992,7.7620000839233398,4.9000000953674316,Afternoon,Tuesday,March
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.420000076293945,10,14.710000038146973,308.91000366210938,2019-01-12,16:23:00.0000000,Ewallet,294.20001220703125,4.7619047164916992,14.710000038146973,8.8999996185302734,Evening,Saturday,January
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.950000762939453,9,27.427499771118164,575.97747802734375,2019-01-07,12:08:00.0000000,Credit card,548.54998779296875,4.7619047164916992,27.427499771118164,6,Afternoon,Monday,January
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.540000915527344,5,12.885000228881836,270.58499145507813,2019-01-26,17:45:00.0000000,Cash,257.70001220703125,4.7619047164916992,12.885000228881836,4.1999998092651367,Evening,Saturday,January
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.05999755859375,6,19.818000793457031,416.17800903320313,2019-01-23,10:28:00.0000000,Cash,396.3599853515625,4.7619047164916992,19.818000793457031,7.3000001907348633,Morning,Wednesday,January
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.270000457763672,3,8.5904998779296875,180.40049743652344,2019-02-09,20:31:00.0000000,Ewallet,171.80999755859375,4.7619047164916992,8.5904998779296875,6.5,Evening,Saturday,February
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.310001373291016,9,24.43950080871582,513.2294921875,2019-02-22,10:49:00.0000000,Cash,488.79000854492188,4.7619047164916992,24.43950080871582,8.8999996185302734,Morning,Friday,February
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.240001678466797,9,26.208000183105469,550.36798095703125,2019-02-05,12:34:00.0000000,Cash,524.15997314453125,4.7619047164916992,26.208000183105469,9.6999998092651367,Afternoon,Tuesday,February
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.209999084472656,6,6.6630001068115234,139.92300415039063,2019-03-07,10:23:00.0000000,Credit card,133.25999450683594,4.7619047164916992,6.6630001068115234,8.6000003814697266,Morning,Thursday,March
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.319999694824219,7,6.7620000839233398,142.00199890136719,2019-03-25,18:51:00.0000000,Cash,135.24000549316406,4.7619047164916992,6.7620000839233398,6.9000000953674316,Evening,Monday,March
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.479999542236328,3,5.6220002174377441,118.06199645996094,2019-01-20,13:45:00.0000000,Credit card,112.44000244140625,4.7619047164916992,5.6220002174377441,7.6999998092651367,Afternoon,Sunday,January
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.040000915527344,2,7.2039999961853027,151.28399658203125,2019-02-04,19:38:00.0000000,Cash,144.08000183105469,4.7619047164916992,7.2039999961853027,9.5,Evening,Monday,February
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.519996643066406,10,49.259998321533203,1034.4599609375,2019-01-30,20:23:00.0000000,Ewallet,985.20001220703125,4.7619047164916992,49.259998321533203,4.5,Evening,Wednesday,January
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.659999847412109,6,12.498000144958496,262.4580078125,2019-01-02,15:24:00.0000000,Ewallet,249.96000671386719,4.7619047164916992,12.498000144958496,5.5999999046325684,Afternoon,Wednesday,January
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.419998168945313,3,10.86299991607666,228.12300109863281,2019-03-29,16:54:00.0000000,Ewallet,217.25999450683594,4.7619047164916992,10.86299991607666,8.1999998092651367,Evening,Friday,March
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.579999923706055,9,9.7110004425048828,203.93099975585938,2019-03-14,12:32:00.0000000,Cash,194.22000122070313,4.7619047164916992,9.7110004425048828,7.3000001907348633,Afternoon,Thursday,March
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.199996948242188,10,44.599998474121094,936.5999755859375,2019-02-11,15:42:00.0000000,Credit card,892,4.7619047164916992,44.599998474121094,4.4000000953674316,Afternoon,Monday,February
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.419998168945313,8,16.968000411987305,356.3280029296875,2019-01-30,13:58:00.0000000,Ewallet,339.3599853515625,4.7619047164916992,16.968000411987305,5.6999998092651367,Afternoon,Wednesday,January
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.510002136230469,6,22.353000640869141,469.41299438476563,2019-03-20,15:08:00.0000000,Ewallet,447.05999755859375,4.7619047164916992,22.353000640869141,5,Afternoon,Wednesday,March
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.9250001907348633,208.42500305175781,2019-03-20,13:02:00.0000000,Cash,198.5,4.7619047164916992,9.9250001907348633,9,Afternoon,Wednesday,March
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.209999084472656,10,40.604999542236328,852.70501708984375,2019-01-17,13:01:00.0000000,Credit card,812.0999755859375,4.7619047164916992,40.604999542236328,6.3000001907348633,Afternoon,Thursday,January
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.330001831054688,10,24.665000915527344,517.96502685546875,2019-02-03,16:40:00.0000000,Credit card,493.29998779296875,4.7619047164916992,24.665000915527344,9.3999996185302734,Evening,Sunday,February
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.739997863769531,9,29.583000183105469,621.24298095703125,2019-01-01,13:55:00.0000000,Cash,591.65997314453125,4.7619047164916992,29.583000183105469,7.6999998092651367,Afternoon,Tuesday,January
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.860000610351563,7,27.951000213623047,586.97100830078125,2019-01-10,10:33:00.0000000,Credit card,559.02001953125,4.7619047164916992,27.951000213623047,5.5,Morning,Thursday,January
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.980003356933594,7,25.892999649047852,543.75299072265625,2019-03-02,16:42:00.0000000,Ewallet,517.8599853515625,4.7619047164916992,25.892999649047852,4.0999999046325684,Evening,Saturday,March
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.040000915527344,5,20.510000228881836,430.70999145507813,2019-02-25,17:16:00.0000000,Credit card,410.20001220703125,4.7619047164916992,20.510000228881836,7.5999999046325684,Evening,Monday,February
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.670000076293945,10,13.335000038146973,280.03500366210938,2019-01-29,11:48:00.0000000,Cash,266.70001220703125,4.7619047164916992,13.335000038146973,8.6000003814697266,Morning,Tuesday,January
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.130000114440918,7,3.5455000400543213,74.455497741699219,2019-03-10,19:35:00.0000000,Ewallet,70.910003662109375,4.7619047164916992,3.5455000400543213,8.3000001907348633,Evening,Sunday,March
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.389999389648438,2,7.2389998435974121,152.01899719238281,2019-01-13,19:55:00.0000000,Credit card,144.77999877929688,4.7619047164916992,7.2389998435974121,8.1000003814697266,Evening,Sunday,January
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.910003662109375,5,21.477500915527344,451.02749633789063,2019-03-22,14:33:00.0000000,Credit card,429.54998779296875,4.7619047164916992,21.477500915527344,8.6000003814697266,Afternoon,Friday,March
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.30999755859375,7,28.458499908447266,597.62847900390625,2019-03-01,19:49:00.0000000,Ewallet,569.16998291015625,4.7619047164916992,28.458499908447266,6.3000001907348633,Evening,Friday,March
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.299999237060547,4,12.060000419616699,253.25999450683594,2019-02-20,18:43:00.0000000,Cash,241.19999694824219,4.7619047164916992,12.060000419616699,5.8000001907348633,Evening,Wednesday,February
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.770000457763672,4,6.3540000915527344,133.43400573730469,2019-01-14,14:43:00.0000000,Ewallet,127.08000183105469,4.7619047164916992,6.3540000915527344,6.1999998092651367,Afternoon,Monday,January
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.269996643066406,4,12.854000091552734,269.93399047851563,2019-03-26,13:54:00.0000000,Cash,257.07998657226563,4.7619047164916992,12.854000091552734,7.6999998092651367,Afternoon,Tuesday,March
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.510002136230469,2,6.9510002136230469,145.97099304199219,2019-03-01,12:15:00.0000000,Ewallet,139.02000427246094,4.7619047164916992,6.9510002136230469,8.1000003814697266,Afternoon,Friday,March
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.219999313354492,3,4.0830001831054688,85.742996215820313,2019-01-07,12:37:00.0000000,Cash,81.660003662109375,4.7619047164916992,4.0830001831054688,7.3000001907348633,Afternoon,Monday,January
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.680000305175781,4,15.53600025177002,326.25601196289063,2019-02-01,19:54:00.0000000,Cash,310.72000122070313,4.7619047164916992,15.53600025177002,8.3999996185302734,Evening,Friday,February
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.980003356933594,2,9.2980003356933594,195.25799560546875,2019-02-13,15:06:00.0000000,Credit card,185.96000671386719,4.7619047164916992,9.2980003356933594,8,Afternoon,Wednesday,February
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.079999923706055,4,3.6159999370574951,75.935997009277344,2019-01-14,18:03:00.0000000,Credit card,72.319999694824219,4.7619047164916992,3.6159999370574951,9.5,Evening,Monday,January
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.060001373291016,3,9.4589996337890625,198.63900756835938,2019-01-19,15:58:00.0000000,Ewallet,189.17999267578125,4.7619047164916992,9.4589996337890625,7,Afternoon,Saturday,January
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.709999084472656,4,10.342000007629395,217.1820068359375,2019-03-09,13:53:00.0000000,Credit card,206.83999633789063,4.7619047164916992,10.342000007629395,9.8000001907348633,Afternoon,Saturday,March
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.340000152587891,3,7.8509998321533203,164.87100219726563,2019-03-27,14:03:00.0000000,Cash,157.02000427246094,4.7619047164916992,7.8509998321533203,9.1999998092651367,Afternoon,Wednesday,March
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.060001373291016,5,10.765000343322754,226.06500244140625,2019-02-04,16:38:00.0000000,Ewallet,215.30000305175781,4.7619047164916992,10.765000343322754,7.6999998092651367,Evening,Monday,February
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.610000610351563,10,29.805000305175781,625.905029296875,2019-03-14,11:07:00.0000000,Cash,596.0999755859375,4.7619047164916992,29.805000305175781,5.3000001907348633,Morning,Thursday,March
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.619999885559082,5,3.6549999713897705,76.754997253417969,2019-03-04,12:23:00.0000000,Cash,73.099998474121094,4.7619047164916992,3.6549999713897705,4.4000000953674316,Afternoon,Monday,March
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.529998779296875,6,13.958999633789063,293.13900756835938,2019-03-03,10:54:00.0000000,Credit card,279.17999267578125,4.7619047164916992,13.958999633789063,4.3000001907348633,Morning,Sunday,March
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.239999771118164,7,8.4840002059936523,178.16400146484375,2019-01-27,17:38:00.0000000,Ewallet,169.67999267578125,4.7619047164916992,8.4840002059936523,9.3999996185302734,Evening,Sunday,January
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.580001831054688,1,2.2790000438690186,47.859001159667969,2019-02-07,14:13:00.0000000,Cash,45.580001831054688,4.7619047164916992,2.2790000438690186,9.8000001907348633,Afternoon,Thursday,February
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.199996948242188,3,11.279999732971191,236.8800048828125,2019-02-05,11:51:00.0000000,Ewallet,225.60000610351563,4.7619047164916992,11.279999732971191,4.8000001907348633,Morning,Tuesday,February
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.800003051757813,3,14.520000457763672,304.92001342773438,2019-03-15,13:05:00.0000000,Cash,290.39999389648438,4.7619047164916992,14.520000457763672,5.3000001907348633,Afternoon,Friday,March
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.819999694824219,3,2.2230000495910645,46.682998657226563,2019-03-01,11:30:00.0000000,Credit card,44.459999084472656,4.7619047164916992,2.2230000495910645,8.6999998092651367,Morning,Friday,March
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.200000762939453,3,7.8299999237060547,164.42999267578125,2019-02-15,13:30:00.0000000,Credit card,156.60000610351563,4.7619047164916992,7.8299999237060547,9.5,Afternoon,Friday,February
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.659999847412109,9,20.996999740600586,440.93701171875,2019-02-17,19:11:00.0000000,Ewallet,419.94000244140625,4.7619047164916992,20.996999740600586,5.3000001907348633,Evening,Sunday,February
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.849998474121094,5,9.2124996185302734,193.46249389648438,2019-01-26,18:53:00.0000000,Cash,184.25,4.7619047164916992,9.2124996185302734,9.1999998092651367,Evening,Saturday,January
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.319999694824219,2,7.0320000648498535,147.6719970703125,2019-03-24,14:22:00.0000000,Ewallet,140.63999938964844,4.7619047164916992,7.0320000648498535,9.6000003814697266,Afternoon,Sunday,March
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.080001831054688,1,4.1539998054504395,87.234001159667969,2019-01-23,17:16:00.0000000,Ewallet,83.080001831054688,4.7619047164916992,4.1539998054504395,6.4000000953674316,Evening,Wednesday,January
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.989997863769531,1,3.249500036239624,68.239501953125,2019-01-26,10:06:00.0000000,Credit card,64.989997863769531,4.7619047164916992,3.249500036239624,4.5,Morning,Saturday,January
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.55999755859375,10,38.779998779296875,814.3800048828125,2019-03-14,20:35:00.0000000,Ewallet,775.5999755859375,4.7619047164916992,38.779998779296875,6.9000000953674316,Evening,Thursday,March
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.509998321533203,6,16.353000640869141,343.41299438476563,2019-03-17,13:54:00.0000000,Ewallet,327.05999755859375,4.7619047164916992,16.353000640869141,7.8000001907348633,Afternoon,Sunday,March
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.889999389648438,7,18.161500930786133,381.39151000976563,2019-01-08,20:08:00.0000000,Cash,363.23001098632813,4.7619047164916992,18.161500930786133,4.5,Evening,Tuesday,January
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.3499999046325684,133.35000610351563,2019-02-08,15:26:00.0000000,Cash,127,4.7619047164916992,6.3499999046325684,8.6000003814697266,Afternoon,Friday,February
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.650001525878906,7,18.777500152587891,394.3275146484375,2019-02-10,12:56:00.0000000,Ewallet,375.54998779296875,4.7619047164916992,18.777500152587891,5.1999998092651367,Afternoon,Sunday,February
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.790000915527344,4,9.9580001831054688,209.11799621582031,2019-03-28,19:16:00.0000000,Credit card,199.16000366210938,4.7619047164916992,9.9580001831054688,6.4000000953674316,Evening,Thursday,March
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.610000610351563,1,1.530500054359436,32.140499114990234,2019-01-23,12:20:00.0000000,Ewallet,30.610000610351563,4.7619047164916992,1.530500054359436,5.1999998092651367,Afternoon,Wednesday,January
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.889999389648438,2,5.7890000343322754,121.56900024414063,2019-01-17,10:37:00.0000000,Ewallet,115.77999877929688,4.7619047164916992,5.7890000343322754,8.8999996185302734,Morning,Thursday,January
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.959999084472656,1,1.4479999542236328,30.408000946044922,2019-02-07,10:18:00.0000000,Credit card,28.959999084472656,4.7619047164916992,1.4479999542236328,6.1999998092651367,Morning,Thursday,February
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.970001220703125,9,44.5364990234375,935.2664794921875,2019-03-09,11:23:00.0000000,Cash,890.72998046875,4.7619047164916992,44.5364990234375,6.6999998092651367,Morning,Saturday,March
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.220001220703125,3,13.982999801635742,293.64300537109375,2019-01-24,11:45:00.0000000,Cash,279.66000366210938,4.7619047164916992,13.982999801635742,7.1999998092651367,Morning,Thursday,January
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.930000305175781,1,4.0465002059936523,84.97650146484375,2019-01-19,16:08:00.0000000,Credit card,80.930000305175781,4.7619047164916992,4.0465002059936523,9,Evening,Saturday,January
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.449996948242188,10,33.724998474121094,708.2249755859375,2019-02-03,11:25:00.0000000,Ewallet,674.5,4.7619047164916992,33.724998474121094,4.1999998092651367,Morning,Sunday,February
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.720001220703125,9,17.423999786376953,365.90399169921875,2019-03-20,12:24:00.0000000,Ewallet,348.48001098632813,4.7619047164916992,17.423999786376953,4.1999998092651367,Afternoon,Wednesday,March
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.599998474121094,6,21.780000686645508,457.3800048828125,2019-01-13,19:51:00.0000000,Cash,435.60000610351563,4.7619047164916992,21.780000686645508,6.9000000953674316,Evening,Sunday,January
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.910003662109375,5,21.977500915527344,461.52749633789063,2019-03-14,18:10:00.0000000,Ewallet,439.54998779296875,4.7619047164916992,21.977500915527344,4.4000000953674316,Evening,Thursday,March
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.529998779296875,6,29.559000015258789,620.739013671875,2019-01-23,11:22:00.0000000,Credit card,591.17999267578125,4.7619047164916992,29.559000015258789,4,Morning,Wednesday,January
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.459999084472656,6,13.038000106811523,273.79800415039063,2019-02-07,17:55:00.0000000,Ewallet,260.760009765625,4.7619047164916992,13.038000106811523,8.5,Evening,Thursday,February
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.680000305175781,3,10.751999855041504,225.79200744628906,2019-03-28,15:30:00.0000000,Credit card,215.03999328613281,4.7619047164916992,10.751999855041504,9.1999998092651367,Afternoon,Thursday,March
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.610000610351563,1,4.5805001258850098,96.190498352050781,2019-03-20,19:44:00.0000000,Cash,91.610000610351563,4.7619047164916992,4.5805001258850098,9.8000001907348633,Evening,Wednesday,March
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.589996337890625,7,33.106498718261719,695.23651123046875,2019-01-17,15:27:00.0000000,Credit card,662.1300048828125,4.7619047164916992,33.106498718261719,4.9000000953674316,Afternoon,Thursday,January
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25:00.0000000,Credit card,832.5,4.7619047164916992,41.625,4.4000000953674316,Morning,Saturday,January
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.349998474121094,1,4.567500114440918,95.917503356933594,2019-02-16,15:42:00.0000000,Cash,91.349998474121094,4.7619047164916992,4.567500114440918,6.8000001907348633,Afternoon,Saturday,February
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.879997253417969,2,7.8880000114440918,165.64799499511719,2019-01-26,16:04:00.0000000,Cash,157.75999450683594,4.7619047164916992,7.8880000114440918,9.1000003814697266,Evening,Saturday,January
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.869998931884766,2,6.0869998931884766,127.82700347900391,2019-03-09,12:37:00.0000000,Ewallet,121.73999786376953,4.7619047164916992,6.0869998931884766,8.6999998092651367,Afternoon,Saturday,March
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.580001831054688,10,41.290000915527344,867.09002685546875,2019-03-14,14:41:00.0000000,Cash,825.79998779296875,4.7619047164916992,41.290000915527344,5,Afternoon,Thursday,March
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.299999237060547,3,7.994999885559082,167.89500427246094,2019-01-25,14:19:00.0000000,Ewallet,159.89999389648438,4.7619047164916992,7.994999885559082,7.5,Afternoon,Friday,January
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.090000152587891,1,0.60449999570846558,12.694499969482422,2019-01-26,18:19:00.0000000,Credit card,12.090000152587891,4.7619047164916992,0.60449999570846558,8.1999998092651367,Evening,Saturday,January
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19000244140625,10,32.095001220703125,673.9949951171875,2019-01-19,14:08:00.0000000,Credit card,641.9000244140625,4.7619047164916992,32.095001220703125,6.6999998092651367,Afternoon,Saturday,January
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.30999755859375,3,11.746500015258789,246.67649841308594,2019-03-05,16:38:00.0000000,Ewallet,234.92999267578125,4.7619047164916992,11.746500015258789,5.4000000953674316,Evening,Tuesday,March
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.769996643066406,2,8.3769998550415039,175.91700744628906,2019-01-15,10:54:00.0000000,Credit card,167.53999328613281,4.7619047164916992,8.3769998550415039,7,Morning,Tuesday,January
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.699996948242188,3,14.954999923706055,314.05499267578125,2019-03-18,11:29:00.0000000,Ewallet,299.10000610351563,4.7619047164916992,14.954999923706055,4.6999998092651367,Morning,Monday,March
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.910003662109375,3,11.986499786376953,251.71650695800781,2019-03-20,19:28:00.0000000,Credit card,239.72999572753906,4.7619047164916992,11.986499786376953,5,Evening,Wednesday,March
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.470001220703125,10,33.235000610351563,697.93499755859375,2019-01-15,15:01:00.0000000,Credit card,664.70001220703125,4.7619047164916992,33.235000610351563,5,Afternoon,Tuesday,January
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.950000762939453,7,10.132499694824219,212.78250122070313,2019-03-03,20:31:00.0000000,Credit card,202.64999389648438,4.7619047164916992,10.132499694824219,6,Evening,Sunday,March
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.200000762939453,1,2.309999942779541,48.509998321533203,2019-03-19,12:16:00.0000000,Cash,46.200000762939453,4.7619047164916992,2.309999942779541,6.3000001907348633,Afternoon,Tuesday,March
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.629999160766602,5,4.4074997901916504,92.557502746582031,2019-03-08,15:27:00.0000000,Cash,88.150001525878906,4.7619047164916992,4.4074997901916504,8.5,Afternoon,Friday,March
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.419998168945313,3,7.8629999160766602,165.12300109863281,2019-02-27,17:36:00.0000000,Ewallet,157.25999450683594,4.7619047164916992,7.8629999160766602,7.5,Evening,Wednesday,February
